algorithm,data,ourAlgrothm_time,lzma_time,gzip_time,bzip2_time,7zip_time,zip_time
Spell_results,HPC_0.70,6e-05,0.00037,0.00018,0.00015,0.0033,0.00436
Spell_results,BGL_0.70,7e-05,0.00034,0.00019,0.00016,0.00326,0.00326
Spell_results,Linux_0.30,5e-05,0.00035,0.0002,0.00016,0.00377,0.00337
Spell_results,Proxifier_0.70,4e-05,0.00037,0.0002,0.00022,0.00336,0.00329
Spell_results,HPC_0.10,7e-05,0.00038,0.0002,0.00017,0.0034,0.00335
Spell_results,BGL_0.80,9e-05,0.00041,0.0002,0.00019,0.0033,0.00326
Spell_results,Linux_0.60,5e-05,0.00037,0.0002,0.00017,0.00335,0.00326
Spell_results,HDFS_0.80,4e-05,0.0004,0.0002,0.00018,0.00332,0.00325
Spell_results,Hadoop_0.60,0.0001,0.00033,0.0002,0.00016,0.00383,0.00341
Spell_results,BGL_0.30,8e-05,0.00041,0.0002,0.00017,0.00673,0.00664
Spell_results,HDFS_0.20,9e-05,0.0004,0.00022,0.00017,0.00403,0.00488
Spell_results,Proxifier_0.20,6e-05,0.00053,0.00022,0.00018,0.00448,0.00378
Spell_results,HDFS_0.50,5e-05,0.00038,0.00018,0.00015,0.00362,0.00393
Spell_results,HDFS_0.90,4e-05,0.00045,0.0002,0.00017,0.00333,0.00308
Spell_results,Linux_0.20,7e-05,0.00035,0.00019,0.00015,0.00325,0.0039
Drain_results,HPC_0.20,6e-05,0.00039,0.00017,0.00015,0.00322,0.00328
Drain_results,HDFS_0.60,4e-05,0.00063,0.00045,0.00034,0.00437,0.0032
Drain_results,HDFS_0.70,6e-05,0.00032,0.00017,0.00015,0.00323,0.00313
Drain_results,Zookeeper_0.10,0.00021,0.00035,0.00018,0.00016,0.00341,0.00348
Drain_results,Linux_0.40,5e-05,0.00033,0.00019,0.00016,0.00316,0.00328
Drain_results,Linux_0.80,5e-05,0.00074,0.00041,0.00035,0.00366,0.00366
Drain_results,HPC_0.30,0.00011,0.00051,0.00029,0.00025,0.00355,0.00333
Drain_results,Hadoop_0.20,0.00052,0.00056,0.00028,0.00023,0.004,0.00388
Drain_results,Zookeeper_0.60,8e-05,0.00037,0.00019,0.00017,0.00477,0.00342
Drain_results,Zookeeper_0.30,5e-05,0.00034,0.00021,0.00015,0.00325,0.00324
Drain_results,Zookeeper_0.80,6e-05,0.00035,0.00018,0.00016,0.00361,0.00313
Drain_results,HDFS_0.30,3e-05,0.00032,0.0002,0.00016,0.00322,0.00313
Drain_results,Proxifier_0.30,8e-05,0.00038,0.0002,0.00017,0.00333,0.0032
Drain_results,Proxifier_0.40,7e-05,0.00036,0.00021,0.00018,0.00332,0.00334
Drain_results,HPC_0.50,6e-05,0.00032,0.00018,0.00015,0.00321,0.00323
Drain_results,HPC_0.60,6e-05,0.00031,0.0002,0.00016,0.00314,0.00312
Drain_results,Zookeeper_0.90,5e-05,0.00034,0.00018,0.00016,0.00317,0.00315
Drain_results,BGL_0.40,8e-05,0.00033,0.00018,0.00015,0.00316,0.00327
Drain_results,Zookeeper_0.40,5e-05,0.0004,0.00018,0.00015,0.00324,0.0032
Drain_results,HDFS_0.40,3e-05,0.00033,0.00019,0.00016,0.00328,0.00324
Drain_results,HDFS_0.10,8e-05,0.00036,0.00018,0.00017,0.00339,0.00332
Drain_results,Linux_0.70,6e-05,0.0004,0.00019,0.00016,0.00344,0.0032
Drain_results,Hadoop_0.90,0.0001,0.00036,0.00019,0.00018,0.00346,0.00328
Drain_results,BGL_0.50,9e-05,0.00033,0.00019,0.00016,0.00352,0.00435
Drain_results,Proxifier_0.10,9e-05,0.00037,0.00021,0.00017,0.00407,0.00388
Drain_results,Hadoop_0.80,0.0001,0.00036,0.0002,0.00017,0.00348,0.00324
Drain_results,Proxifier_0.90,9e-05,0.00037,0.0002,0.00017,0.00332,0.00327
Drain_results,Zookeeper_0.70,5e-05,0.00036,0.0002,0.00016,0.00327,0.00315
Drain_results,Zookeeper_0.50,5e-05,0.00035,0.00019,0.00017,0.00327,0.00321
Drain_results,Proxifier_0.80,9e-05,0.00039,0.0002,0.00017,0.0034,0.00363
Drain_results,HPC_0.80,6e-05,0.00036,0.00019,0.00016,0.00392,0.0038
Drain_results,BGL_0.10,0.00014,0.00033,0.00018,0.00015,0.0039,0.00376
Drain_results,Hadoop_0.40,0.0003,0.00035,0.00019,0.00016,0.00358,0.00339
Drain_results,HPC_0.90,6e-05,0.00035,0.00018,0.00022,0.00323,0.00315
Drain_results,Hadoop_0.50,0.00012,0.00034,0.00018,0.00015,0.00337,0.00388
Drain_results,Hadoop_0.10,0.00033,0.00034,0.00019,0.00016,0.00363,0.00361
Drain_results,Hadoop_0.30,0.0003,0.00033,0.00018,0.00015,0.0037,0.00365
Drain_results,Linux_0.90,5e-05,0.00032,0.00025,0.00015,0.00328,0.00321
Drain_results,Hadoop_0.70,0.0001,0.00037,0.00018,0.00015,0.0034,0.00331
Drain_results,Proxifier_0.50,7e-05,0.00033,0.00018,0.00017,0.00328,0.00332
Drain_results,Linux_0.10,8e-05,0.00035,0.00018,0.00015,0.00342,0.00319
Drain_results,BGL_0.20,7e-05,0.00033,0.00018,0.00015,0.00326,0.00323
Drain_results,Zookeeper_0.20,0.0002,0.00036,0.0002,0.00017,0.00361,0.00349
Drain_results,Proxifier_0.60,8e-05,0.00043,0.00021,0.00023,0.00646,0.00665
Drain_results,BGL_0.90,0.0002,0.00063,0.00036,0.0003,0.00555,0.00507
Drain_results,Linux_0.50,0.0001,0.00064,0.00032,0.00031,0.00415,0.00402
Drain_results,HPC_0.40,0.00011,0.00071,0.00044,0.0003,0.00645,0.00559
Drain_results,BGL_0.60,0.00017,0.00059,0.0003,0.00026,0.00525,0.00499
Drain_results,HPC_0.70,0.00011,0.00047,0.00025,0.00022,0.00452,0.00424
Drain_results,BGL_0.70,0.00011,0.00048,0.00027,0.0002,0.00419,0.00401
Drain_results,Linux_0.30,7e-05,0.00042,0.0004,0.00033,0.00399,0.00585
Drain_results,Proxifier_0.70,7e-05,0.00062,0.00034,0.00027,0.00541,0.00494
Drain_results,HPC_0.10,0.00014,0.00059,0.0003,0.00027,0.00383,0.00329
Drain_results,BGL_0.80,0.00013,0.00047,0.00026,0.0003,0.00339,0.00335
Drain_results,Linux_0.60,0.0001,0.00048,0.00027,0.00022,0.00347,0.00336
Drain_results,HDFS_0.80,5e-05,0.00032,0.00021,0.00015,0.00336,0.00326
Drain_results,Hadoop_0.60,9e-05,0.00034,0.00022,0.00015,0.00334,0.00316
Drain_results,BGL_0.30,0.0001,0.00039,0.0002,0.00018,0.00321,0.00327
Drain_results,HDFS_0.20,8e-05,0.00048,0.00042,0.00035,0.00467,0.00671
Drain_results,Proxifier_0.20,0.00018,0.00066,0.00033,0.00028,0.00359,0.0035
Drain_results,HDFS_0.50,6e-05,0.00062,0.0003,0.00025,0.00356,0.0032
Drain_results,HDFS_0.90,4e-05,0.00037,0.0002,0.00019,0.00321,0.00318
Drain_results,Linux_0.20,6e-05,0.00044,0.00018,0.00016,0.00336,0.00319
FT_tree_results,HPC_0.20,8e-05,0.00039,0.00027,0.00018,0.0033,0.0034
FT_tree_results,HDFS_0.60,4e-05,0.00046,0.00041,0.00034,0.00541,0.00383
FT_tree_results,HDFS_0.70,5e-05,0.00036,0.0002,0.00017,0.00371,0.00363
FT_tree_results,Zookeeper_0.10,0.00013,0.00033,0.00018,0.00015,0.0046,0.00373
FT_tree_results,Linux_0.40,9e-05,0.00033,0.00019,0.00016,0.00395,0.00323
FT_tree_results,Linux_0.80,8e-05,0.00034,0.00018,0.00016,0.00354,0.00318
FT_tree_results,HPC_0.30,7e-05,0.00038,0.00018,0.00015,0.00329,0.00323
FT_tree_results,Hadoop_0.20,0.00021,0.00035,0.00018,0.00016,0.00341,0.00335
FT_tree_results,Zookeeper_0.60,0.0001,0.00037,0.0002,0.00017,0.00325,0.00328
FT_tree_results,Zookeeper_0.30,0.0001,0.00075,0.00039,0.00034,0.00575,0.00578
FT_tree_results,Zookeeper_0.80,0.00022,0.00064,0.00032,0.00028,0.00507,0.00334
FT_tree_results,HDFS_0.30,5e-05,0.00052,0.00028,0.0003,0.00447,0.00309
FT_tree_results,Proxifier_0.30,0.00014,0.00055,0.00027,0.00025,0.00424,0.00328
FT_tree_results,Proxifier_0.40,0.00014,0.00045,0.00025,0.00021,0.00376,0.00426
FT_tree_results,HPC_0.50,9e-05,0.00041,0.00023,0.00019,0.00337,0.0032
FT_tree_results,HPC_0.60,8e-05,0.00032,0.00018,0.00015,0.0033,0.00314
FT_tree_results,Zookeeper_0.90,0.00011,0.00034,0.00019,0.00015,0.00425,0.00328
FT_tree_results,BGL_0.40,9e-05,0.00037,0.00022,0.00015,0.00332,0.00328
FT_tree_results,Zookeeper_0.40,0.0001,0.00033,0.00018,0.00015,0.00348,0.0033
FT_tree_results,HDFS_0.40,3e-05,0.00034,0.0002,0.00026,0.00322,0.00319
FT_tree_results,HDFS_0.10,4e-05,0.00036,0.0002,0.00016,0.00324,0.0032
FT_tree_results,Linux_0.70,0.0001,0.00032,0.00019,0.00015,0.00332,0.00326
FT_tree_results,Hadoop_0.90,0.00017,0.00035,0.00019,0.00016,0.00654,0.00351
FT_tree_results,BGL_0.50,8e-05,0.00032,0.00019,0.00017,0.00333,0.00368
FT_tree_results,Proxifier_0.10,8e-05,0.00033,0.00025,0.00015,0.00328,0.00329
FT_tree_results,Hadoop_0.80,0.00017,0.00033,0.00018,0.00015,0.0034,0.00343
FT_tree_results,Proxifier_0.90,5e-05,0.00032,0.00019,0.00023,0.00322,0.00319
FT_tree_results,Zookeeper_0.70,0.00011,0.00034,0.00018,0.00015,0.00351,0.00336
FT_tree_results,Zookeeper_0.50,0.0001,0.00036,0.00018,0.00016,0.00342,0.0034
FT_tree_results,Proxifier_0.80,5e-05,0.00033,0.00019,0.00016,0.00327,0.00318
FT_tree_results,HPC_0.80,9e-05,0.00035,0.00018,0.00015,0.00342,0.00365
FT_tree_results,BGL_0.10,0.00012,0.00035,0.0002,0.00017,0.00344,0.0032
FT_tree_results,Hadoop_0.40,0.00044,0.00034,0.00021,0.00019,0.00358,0.00363
FT_tree_results,HPC_0.90,6e-05,0.00033,0.00018,0.00016,0.00372,0.00347
FT_tree_results,Hadoop_0.50,0.00018,0.00032,0.00018,0.00015,0.00349,0.00343
FT_tree_results,Hadoop_0.10,0.00019,0.00033,0.00018,0.00022,0.00341,0.00342
FT_tree_results,Hadoop_0.30,0.00039,0.00034,0.00018,0.00015,0.00382,0.00379
FT_tree_results,Linux_0.90,6e-05,0.00032,0.00018,0.00017,0.0033,0.00322
FT_tree_results,Hadoop_0.70,0.00017,0.00034,0.00019,0.0002,0.00357,0.00345
FT_tree_results,Proxifier_0.50,6e-05,0.00034,0.00021,0.00016,0.0034,0.00345
FT_tree_results,Linux_0.10,6e-05,0.00032,0.00019,0.00015,0.00338,0.00319
FT_tree_results,BGL_0.20,7e-05,0.00032,0.00018,0.00017,0.00347,0.00329
FT_tree_results,Zookeeper_0.20,0.00011,0.00032,0.00019,0.00016,0.00342,0.00508
FT_tree_results,Proxifier_0.60,5e-05,0.00032,0.00018,0.00015,0.00356,0.00672
FT_tree_results,BGL_0.90,7e-05,0.00045,0.00033,0.00031,0.00627,0.00648
FT_tree_results,Linux_0.50,0.00012,0.00039,0.00022,0.00017,0.00432,0.00559
FT_tree_results,HPC_0.40,6e-05,0.00035,0.00021,0.00016,0.00519,0.00429
FT_tree_results,BGL_0.60,0.00011,0.00039,0.00021,0.00019,0.00457,0.00409
FT_tree_results,HPC_0.70,8e-05,0.00033,0.0002,0.00019,0.00378,0.00487
FT_tree_results,BGL_0.70,9e-05,0.00034,0.00023,0.00018,0.00459,0.00352
FT_tree_results,Linux_0.30,9e-05,0.00033,0.00021,0.00017,0.00368,0.00483
FT_tree_results,Proxifier_0.70,6e-05,0.00042,0.00021,0.00024,0.00625,0.0055
FT_tree_results,HPC_0.10,0.00035,0.00068,0.00037,0.0003,0.00578,0.0039
FT_tree_results,BGL_0.80,0.00011,0.00055,0.00031,0.00026,0.00377,0.00487
FT_tree_results,Linux_0.60,0.00017,0.00049,0.00028,0.00023,0.00365,0.00359
FT_tree_results,HDFS_0.80,6e-05,0.00045,0.0003,0.00021,0.00416,0.00386
FT_tree_results,Hadoop_0.60,0.00023,0.00039,0.00028,0.00019,0.00384,0.00528
FT_tree_results,BGL_0.30,6e-05,0.00035,0.0002,0.00016,0.00388,0.00321
FT_tree_results,HDFS_0.20,4e-05,0.00039,0.00022,0.00018,0.00358,0.00315
FT_tree_results,Proxifier_0.20,9e-05,0.00073,0.00041,0.00034,0.00571,0.00537
FT_tree_results,HDFS_0.50,8e-05,0.00061,0.00034,0.00029,0.00355,0.00404
FT_tree_results,HDFS_0.90,9e-05,0.00054,0.00029,0.00024,0.00321,0.00338
FT_tree_results,Linux_0.20,0.00011,0.00041,0.00025,0.00021,0.00498,0.00461
